"No.","Time","Source","Destination","Protocol","Length","Info"
"1379","6.297514","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=560609 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1380","6.297694","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=538717 Win=626 Len=0"
"1381","6.297727","205.185.216.42","192.168.43.243","TCP","1368","80  >  55357 [PSH, ACK] Seq=561979 Ack=4006 Win=60 Len=1314 [TCP segment of a reassembled PDU]"
"1382","6.297916","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=563293 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1383","6.298127","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=564663 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1384","6.298303","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=541457 Win=626 Len=0"
"1385","6.298409","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=566033 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1386","6.298652","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=544197 Win=626 Len=0"
"1387","6.298680","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=567403 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1388","6.298881","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=568773 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1389","6.299127","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=546909 Win=626 Len=0"
"1390","6.299374","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=549649 Win=626 Len=0"
"1391","6.299616","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=552389 Win=626 Len=0"
"1392","6.299862","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=555129 Win=626 Len=0"
"1393","6.300119","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=557869 Win=626 Len=0"
"1394","6.300365","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=560609 Win=626 Len=0"
"1395","6.300619","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=563293 Win=626 Len=0"
"1396","6.300869","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=566033 Win=626 Len=0"
"1397","6.300927","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=570143 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1398","6.300932","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=571513 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1399","6.301365","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=568773 Win=626 Len=0"
"1400","6.301605","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=571513 Win=626 Len=0"
"1401","6.302620","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=572883 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1402","6.302621","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=574253 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1403","6.303222","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=574253 Win=626 Len=0"
"1404","6.303223","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=575623 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1405","6.303225","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=576993 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1406","6.304242","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=576993 Win=626 Len=0"
"1407","6.304460","205.185.216.42","192.168.43.243","TCP","1368","80  >  55357 [PSH, ACK] Seq=578363 Ack=4006 Win=60 Len=1314 [TCP segment of a reassembled PDU]"
"1408","6.304866","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=579677 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1409","6.305191","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=579677 Win=626 Len=0"
"1410","6.306868","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=581047 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1411","6.307485","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=582417 Win=626 Len=0"
"1412","6.309545","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=582417 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1413","6.313736","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=583787 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1414","6.313738","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=585157 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1415","6.313741","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=586527 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1416","6.314466","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=585157 Win=626 Len=0"
"1417","6.314817","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=587897 Win=626 Len=0"
"1418","6.319687","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=587897 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1419","6.319689","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=589267 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1420","6.319694","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=590637 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1421","6.320728","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=590637 Win=626 Len=0"
"1422","6.322521","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=592007 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1423","6.323005","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=593377 Win=626 Len=0"
"1424","6.496646","205.185.216.10","192.168.43.243","TCP","54","80  >  55307 [ACK] Seq=588849 Ack=4015 Win=60 Len=0"
"1425","6.496648","205.185.216.10","192.168.43.243","TCP","54","[TCP Keep-Alive] 80  >  55307 [ACK] Seq=588848 Ack=4015 Win=60 Len=0"
"1426","6.496648","205.185.216.10","192.168.43.243","TCP","444","80  >  55307 [PSH, ACK] Seq=588849 Ack=4015 Win=60 Len=390 [TCP segment of a reassembled PDU]"
"1427","6.496651","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=589239 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1428","6.496652","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=590609 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1429","6.496653","205.185.216.10","192.168.43.243","TCP","1410","80  >  55307 [PSH, ACK] Seq=591979 Ack=4015 Win=60 Len=1356 [TCP segment of a reassembled PDU]"
"1430","6.496654","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=593335 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1431","6.496655","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=594705 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1432","6.496656","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=596075 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1433","6.496657","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=597445 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1434","6.496658","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=598815 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1435","6.496659","205.185.216.10","192.168.43.243","TCP","1396","80  >  55307 [PSH, ACK] Seq=600185 Ack=4015 Win=60 Len=1342 [TCP segment of a reassembled PDU]"
"1436","6.496660","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=601527 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1437","6.498422","192.168.43.243","205.185.216.10","TCP","54","[TCP Dup ACK 1355#1] 55307  >  80 [ACK] Seq=4015 Ack=588849 Win=2820 Len=0"
"1438","6.498939","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=590609 Win=2825 Len=0"
"1439","6.499254","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=602897 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1440","6.499268","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=593335 Win=2825 Len=0"
"1441","6.499623","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=596075 Win=2825 Len=0"
"1442","6.499873","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=598815 Win=2825 Len=0"
"1443","6.500153","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=601527 Win=2825 Len=0"
"1444","6.500418","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=604267 Win=2825 Len=0"
"1445","6.503612","205.185.216.10","192.168.43.243","TCP","1410","80  >  55307 [PSH, ACK] Seq=604267 Ack=4015 Win=60 Len=1356 [TCP segment of a reassembled PDU]"
"1446","6.503614","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=605623 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1447","6.503618","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=606993 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1448","6.503620","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=608363 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1449","6.504589","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=609733 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1450","6.504904","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=606993 Win=2825 Len=0"
"1451","6.505229","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=609733 Win=2825 Len=0"
"1452","6.509067","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=611103 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1453","6.509069","205.185.216.10","192.168.43.243","TCP","1396","80  >  55307 [PSH, ACK] Seq=612473 Ack=4015 Win=60 Len=1342 [TCP segment of a reassembled PDU]"
"1454","6.509073","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=613815 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1455","6.509074","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=615185 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1456","6.509971","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=612473 Win=2825 Len=0"
"1457","6.510329","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=615185 Win=2825 Len=0"
"1458","6.510867","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=616555 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1459","6.510870","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=617925 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1460","6.511498","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=617925 Win=2825 Len=0"
"1461","6.513867","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=619295 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1462","6.513869","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=620665 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1463","6.513873","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=622035 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1464","6.513873","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=623405 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1465","6.514775","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=620665 Win=2825 Len=0"
"1466","6.515101","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=623405 Win=2825 Len=0"
"1467","6.519214","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=624775 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1468","6.519215","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=626145 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1469","6.519219","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=627515 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1470","6.519220","205.185.216.10","192.168.43.243","TCP","1368","80  >  55307 [PSH, ACK] Seq=628885 Ack=4015 Win=60 Len=1314 [TCP segment of a reassembled PDU]"
"1471","6.519221","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=630199 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1472","6.520279","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=626145 Win=2825 Len=0"
"1473","6.520612","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=628885 Win=2825 Len=0"
"1474","6.520940","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=631569 Win=2825 Len=0"
"1475","6.525564","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=631569 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1476","6.525566","205.185.216.10","192.168.43.243","TCP","1410","80  >  55307 [PSH, ACK] Seq=632939 Ack=4015 Win=60 Len=1356 [TCP segment of a reassembled PDU]"
"1477","6.525569","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=634295 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1478","6.526443","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=634295 Win=2825 Len=0"
"1479","6.526453","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=635665 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1480","6.526835","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=637035 Win=2825 Len=0"
"1481","6.528532","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=637035 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1482","6.528533","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=638405 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1483","6.529212","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=639775 Win=2825 Len=0"
"1484","6.530464","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=639775 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1485","6.531650","205.185.216.10","192.168.43.243","TCP","1396","80  >  55307 [PSH, ACK] Seq=641145 Ack=4015 Win=60 Len=1342 [TCP segment of a reassembled PDU]"
"1486","6.532082","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=642487 Win=2825 Len=0"
"1487","6.532343","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=642487 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1488","6.532344","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=643857 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1489","6.533068","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=645227 Win=2825 Len=0"
"1490","6.533312","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=645227 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1491","6.535500","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=646597 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1492","6.535505","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=593377 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1493","6.536076","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=647967 Win=2825 Len=0"
"1494","6.536216","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=594747 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1495","6.536621","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=596117 Win=626 Len=0"
"1496","6.537267","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=596117 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1497","6.537269","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=597487 Ack=4006 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1498","6.537952","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=598857 Win=626 Len=0"
"1499","6.538192","205.185.216.42","192.168.43.243","HTTP","1354","HTTP/1.1 206 Partial Content  (application/octet-stream)"
"1500","6.583727","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4006 Ack=600157 Win=621 Len=0"
"1501","6.700311","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=647967 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1502","6.700313","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=649337 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1503","6.700317","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=650707 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1504","6.700318","205.185.216.10","192.168.43.243","TCP","1424","80  >  55307 [ACK] Seq=652077 Ack=4015 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1505","6.700320","205.185.216.10","192.168.43.243","HTTP","1382","HTTP/1.1 206 Partial Content  (application/octet-stream)"
"1506","6.701650","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=650707 Win=2825 Len=0"
"1507","6.701994","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=653447 Win=2825 Len=0"
"1508","6.742163","192.168.43.243","205.185.216.10","TCP","54","55307  >  80 [ACK] Seq=4015 Ack=654775 Win=2820 Len=0"
"1509","6.815380","192.168.43.243","205.185.216.42","HTTP","499","GET /filestreamingservice/files/c1371070-13b3-4765-9782-10e387096f42?P1=1539930398&P2=402&P3=2&P4=crnbcJQoqZ7M91qYa%2bPIAxUc4WhZu%2bGZZGw5VxKkqtZsI5ABTKXCwOkbUhzNNWSHY%2bEKbKs8Arxth14D4tFs%2bQ%3d%3d HTTP/1.1 "
"1510","6.911102","192.168.43.243","205.185.216.10","HTTP","500","GET /filestreamingservice/files/c1371070-13b3-4765-9782-10e387096f42?P1=1539930398&P2=402&P3=2&P4=crnbcJQoqZ7M91qYa%2bPIAxUc4WhZu%2bGZZGw5VxKkqtZsI5ABTKXCwOkbUhzNNWSHY%2bEKbKs8Arxth14D4tFs%2bQ%3d%3d HTTP/1.1 "
"1511","7.111452","205.185.216.42","192.168.43.243","TCP","54","80  >  55357 [ACK] Seq=600157 Ack=4451 Win=60 Len=0"
"1512","7.111453","205.185.216.42","192.168.43.243","TCP","444","80  >  55357 [PSH, ACK] Seq=600157 Ack=4451 Win=60 Len=390 [TCP segment of a reassembled PDU]"
"1513","7.111454","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=600547 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1514","7.111455","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=601917 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1515","7.111459","205.185.216.42","192.168.43.243","TCP","1410","80  >  55357 [PSH, ACK] Seq=603287 Ack=4451 Win=60 Len=1356 [TCP segment of a reassembled PDU]"
"1516","7.111460","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=604643 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1517","7.111461","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=606013 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1518","7.111462","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=607383 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1519","7.111463","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=608753 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1520","7.111464","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=610123 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1521","7.111465","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=611493 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1522","7.111466","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=612863 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1523","7.111467","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=614233 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1524","7.111468","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=615603 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1525","7.113839","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4451 Ack=601917 Win=626 Len=0"
"1526","7.114190","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4451 Ack=604643 Win=626 Len=0"
"1527","7.114345","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=616973 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1528","7.114347","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=618343 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1529","7.114350","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=619713 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1530","7.114351","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=621083 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1531","7.114352","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=622453 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1532","7.114353","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=623823 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1533","7.114353","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=625193 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1534","7.114354","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=626563 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1535","7.114355","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=627933 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1536","7.114356","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=629303 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1537","7.114357","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=630673 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1538","7.114358","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=632043 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1539","7.114359","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=633413 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1540","7.114360","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=634783 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1541","7.114361","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=636153 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1542","7.114362","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=637523 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1543","7.114363","205.185.216.42","192.168.43.243","TCP","1424","80  >  55357 [ACK] Seq=638893 Ack=4451 Win=60 Len=1370 [TCP segment of a reassembled PDU]"
"1544","7.114577","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4451 Ack=607383 Win=626 Len=0"
"1545","7.115027","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4451 Ack=610123 Win=626 Len=0"
"1546","7.115451","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4451 Ack=612863 Win=626 Len=0"
"1547","7.115880","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4451 Ack=615603 Win=626 Len=0"
"1548","7.117229","192.168.43.243","205.185.216.42","TCP","54","55357  >  80 [ACK] Seq=4451 Ack=618343 Win=626 Len=0"
